663;Кампу-Гранди,КампуГранди,Кампу Гранди;{"name":"Кампу-Гранди","lat":-20.44278,"lon":-54.64639,"country":"BR","timezone":"America/Campo_Grande","population":729151,"capital":"false","continent":"America"}
664;Кампинас;{"name":"Кампинас","lat":-22.90556,"lon":-47.06083,"country":"BR","timezone":"America/Sao_Paulo","population":1031554,"capital":"false","continent":"America"}
665;Ла Камб;{"name":"Ла Камб","lat":-23.27583,"lon":-51.27833,"country":"BR","timezone":"America/Sao_Paulo","population":91080 ,"capital":"false" ,"continent":"America"}
666;Камакуа;{"name":"Камакуа","lat":-30.85111,"lon":-51.81222,"country":"BR","timezone":"America/Sao_Paulo","population":53169 ,"capital":"false" ,"continent":"America"}
667;Камасари;{"name":"Камасари","lat":-12.6975,"lon":-38.32417,"country":"BR","timezone":"America/Bahia","population":188758,"capital":"false","continent":"America"}
668;Калдас-Новас,КалдасНовас,Калдас Новас;{"name":"Калдас-Новас","lat":-17.74431,"lon":-48.62789,"country":"BR","timezone":"America/Sao_Paulo","population":63675,"capital":"false","continent":"America"}
669;Кажамар;{"name":"Кажамар","lat":-23.35611,"lon":-46.87694,"country":"BR","timezone":"America/Sao_Paulo","population":56682 ,"capital":"false" ,"continent":"America"}
670;Каейрас;{"name":"Каейрас","lat":-23.36417,"lon":-46.74056,"country":"BR","timezone":"America/Sao_Paulo","population":87188 ,"capital":"false" ,"continent":"America"}
671;Кашуэйру-ди-Итапемирин,КашуэйрудиИтапемирин,Кашуэйру ди Итапемирин;{"name":"Кашуэйру-ди-Итапемирин","lat":-20.84889,"lon":-41.11278,"country":"BR","timezone":"America/Sao_Paulo","population":187019,"capital":"false","continent":"America"}
672;Кашуэйринья;{"name":"Кашуэйринья","lat":-29.95111,"lon":-51.09389,"country":"BR","timezone":"America/Sao_Paulo","population":121084 ,"capital":"false" ,"continent":"America"}
673;Кашуэйра-ду-Сул,КашуэйрадуСул,Кашуэйра ду Сул;{"name":"Кашуэйра-ду-Сул","lat":-30.03917,"lon":-52.89389,"country":"BR","timezone":"America/Sao_Paulo","population":74694,"capital":"false","continent":"America"}
674;Касапава;{"name":"Касапава","lat":-23.10083,"lon":-45.70694,"country":"BR","timezone":"America/Sao_Paulo","population":72340 ,"capital":"false" ,"continent":"America"}
675;Касадор;{"name":"Касадор","lat":-26.77528,"lon":-51.015,"country":"BR","timezone":"America/Sao_Paulo","population":63726,"capital":"false","continent":"America"}
676;Кабу-Фриу,КабуФриу,Кабу Фриу;{"name":"Кабу-Фриу","lat":-22.88717,"lon":-42.02622,"country":"BR","timezone":"America/Sao_Paulo","population":108239,"capital":"false","continent":"America"}
677;Бруски;{"name":"Бруски","lat":-27.09795,"lon":-48.91281,"country":"BR","timezone":"America/Sao_Paulo","population":88284,"capital":"false","continent":"America"}
678;Бразилия,Бразилиа;{"name":"Бразилия","lat":-15.77972,"lon":-47.92972,"country":"BR","timezone":"America/Sao_Paulo","population":2207718,"capital":"false","continent":"America"}
679;Браганса-Паулиста,БрагансаПаулиста,Браганса Паулиста;{"name":"Браганса-Паулиста","lat":-22.9527,"lon":-46.54418,"country":"BR","timezone":"America/Sao_Paulo","population":125096,"capital":"false","continent":"America"}
680;Ботукату;{"name":"Ботукату","lat":-22.88583,"lon":-48.445,"country":"BR","timezone":"America/Sao_Paulo","population":113862,"capital":"false","continent":"America"}
681;Блуменау;{"name":"Блуменау","lat":-26.91944,"lon":-49.06611,"country":"BR","timezone":"America/Sao_Paulo","population":293949,"capital":"false","continent":"America"}
682;Биригуи;{"name":"Биригуи","lat":-21.28861,"lon":-50.34,"country":"BR","timezone":"America/Sao_Paulo","population":102277,"capital":"false","continent":"America"}
683;Бигуасу;{"name":"Бигуасу","lat":-27.49417,"lon":-48.65556,"country":"BR","timezone":"America/Sao_Paulo","population":51992 ,"capital":"false" ,"continent":"America"}
684;Бетин;{"name":"Бетин","lat":-19.96778,"lon":-44.19833,"country":"BR","timezone":"America/Sao_Paulo","population":384000,"capital":"false","continent":"America"}
685;Бенту Гонсалвиш;{"name":"Бенту Гонсалвиш","lat":-29.17139,"lon":-51.51917,"country":"BR","timezone":"America/Sao_Paulo","population":90852 ,"capital":"false" ,"continent":"America"}
686;Белу-Оризонти,БелуОризонти,Белу Оризонти;{"name":"Белу-Оризонти","lat":-19.92083,"lon":-43.93778,"country":"BR","timezone":"America/Sao_Paulo","population":2373224,"capital":"false","continent":"America"}
687;Белфорд-Рошу,БелфордРошу,Белфорд Рошу;{"name":"Белфорд-Рошу","lat":-22.76417,"lon":-43.39944,"country":"BR","timezone":"America/Sao_Paulo","population":466096,"capital":"false","continent":"America"}
688;Бебедору;{"name":"Бебедору","lat":-20.94944,"lon":-48.47917,"country":"BR","timezone":"America/Sao_Paulo","population":71862 ,"capital":"false" ,"continent":"America"}
689;Бауру;{"name":"Бауру","lat":-22.31472,"lon":-49.06056,"country":"BR","timezone":"America/Sao_Paulo","population":335024,"capital":"false","continent":"America"}
690;Бататайс;{"name":"Бататайс","lat":-20.89111,"lon":-47.585,"country":"BR","timezone":"America/Sao_Paulo","population":51976,"capital":"false","continent":"America"}
691;Баруэри;{"name":"Баруэри","lat":-23.51056,"lon":-46.87611,"country":"BR","timezone":"America/Sao_Paulo","population":251994,"capital":"false","continent":"America"}
692;Барретус;{"name":"Барретус","lat":-20.55722,"lon":-48.56778,"country":"BR","timezone":"America/Sao_Paulo","population":101220,"capital":"false","continent":"America"}
693;Баррейрас;{"name":"Баррейрас","lat":-12.15278,"lon":-44.99,"country":"BR","timezone":"America/Bahia","population":158292,"capital":"false","continent":"America"}
694;Барра-Манса,БарраМанса,Барра Манса;{"name":"Барра-Манса","lat":-22.54417,"lon":-44.17139,"country":"BR","timezone":"America/Sao_Paulo","population":164052,"capital":"false","continent":"America"}
695;Барра-ду-Пираи,БаррадуПираи,Барра ду Пираи;{"name":"Барра-ду-Пираи","lat":-22.47,"lon":-43.82556,"country":"BR","timezone":"America/Sao_Paulo","population":87668,"capital":"false","continent":"America"}
696;Барра-ду-Гарсас,БаррадуГарсас,Барра ду Гарсас;{"name":"Барра-ду-Гарсас","lat":-15.89,"lon":-52.25667,"country":"BR","timezone":"America/Cuiaba","population":52398,"capital":"false","continent":"America"}
697;Барбасена;{"name":"Барбасена","lat":-21.22583,"lon":-43.77361,"country":"BR","timezone":"America/Sao_Paulo","population":122211 ,"capital":"false" ,"continent":"America"}
698;Баг,Баже;{"name":"Баг","lat":-31.33139,"lon":-54.10694,"country":"BR","timezone":"America/Sao_Paulo","population":98940,"capital":"false","continent":"America"}
699;Авари;{"name":"Авари","lat":-23.09861,"lon":-48.92583,"country":"BR","timezone":"America/Sao_Paulo","population":81285 ,"capital":"false" ,"continent":"America"}
700;Атибая;{"name":"Атибая","lat":-23.11694,"lon":-46.55028,"country":"BR","timezone":"America/Sao_Paulo","population":110968,"capital":"false","continent":"America"}
701;Ассис;{"name":"Ассис","lat":-22.66167,"lon":-50.41222,"country":"BR","timezone":"America/Sao_Paulo","population":101597,"capital":"false","continent":"America"}
702;Аружа;{"name":"Аружа","lat":-23.39611,"lon":-46.32083,"country":"BR","timezone":"America/Sao_Paulo","population":72077 ,"capital":"false" ,"continent":"America"}
703;Араша;{"name":"Араша","lat":-19.59333,"lon":-46.94056,"country":"BR","timezone":"America/Sao_Paulo","population":82595,"capital":"false","continent":"America"}
704;Араукария;{"name":"Араукария","lat":-25.59306,"lon":-49.41028,"country":"BR","timezone":"America/Sao_Paulo","population":111302,"capital":"false","continent":"America"}
705;Араруама;{"name":"Араруама","lat":-22.87278,"lon":-42.34306,"country":"BR","timezone":"America/Sao_Paulo","population":109637,"capital":"false","continent":"America"}
706;Арарас;{"name":"Арарас","lat":-22.35694,"lon":-47.38417,"country":"BR","timezone":"America/Sao_Paulo","population":107463,"capital":"false","continent":"America"}
707;Араракуара;{"name":"Араракуара","lat":-21.79444,"lon":-48.17556,"country":"BR","timezone":"America/Sao_Paulo","population":168468,"capital":"false","continent":"America"}
708;Арапонгас;{"name":"Арапонгас","lat":-23.41944,"lon":-51.42444,"country":"BR","timezone":"America/Sao_Paulo","population":97512,"capital":"false","continent":"America"}
709;Арагуари;{"name":"Арагуари","lat":-18.64722,"lon":-48.18722,"country":"BR","timezone":"America/Sao_Paulo","population":96565,"capital":"false","continent":"America"}
710;Аракрус;{"name":"Аракрус","lat":-19.82028,"lon":-40.27333,"country":"BR","timezone":"America/Sao_Paulo","population":58271,"capital":"false","continent":"America"}
711;Арасатуба;{"name":"Арасатуба","lat":-21.20889,"lon":-50.43278,"country":"BR","timezone":"America/Sao_Paulo","population":170024,"capital":"false","continent":"America"}
712;Аракажу;{"name":"Аракажу","lat":-10.91111,"lon":-37.07167,"country":"BR","timezone":"America/Maceio","population":490175,"capital":"false","continent":"America"}
713;Апукарана;{"name":"Апукарана","lat":-23.55083,"lon":-51.46083,"country":"BR","timezone":"America/Sao_Paulo","population":107085 ,"capital":"false" ,"continent":"America"}
714;Ангра-дус-Рейс,АнградусРейс,Ангра дус Рейс;{"name":"Ангра-дус-Рейс","lat":-23.00667,"lon":-44.31806,"country":"BR","timezone":"America/Sao_Paulo","population":153635,"capital":"false","continent":"America"}
715;Андрадина;{"name":"Андрадина","lat":-20.89611,"lon":-51.37944,"country":"BR","timezone":"America/Sao_Paulo","population":52406 ,"capital":"false" ,"continent":"America"}
716;Анаполис;{"name":"Анаполис","lat":-16.32667,"lon":-48.95278,"country":"BR","timezone":"America/Sao_Paulo","population":319587,"capital":"false","continent":"America"}
717;Американа;{"name":"Американа","lat":-22.73917,"lon":-47.33139,"country":"BR","timezone":"America/Sao_Paulo","population":196022,"capital":"false","continent":"America"}
718;Алмиранти-Тамандаре,АлмирантиТамандаре,Алмиранти Тамандаре;{"name":"Алмиранти-Тамандаре","lat":-25.32472,"lon":-49.31,"country":"BR","timezone":"America/Sao_Paulo","population":89499,"capital":"false","continent":"America"}
719;Алфенас;{"name":"Алфенас","lat":-21.42917,"lon":-45.94722,"country":"BR","timezone":"America/Sao_Paulo","population":71406,"capital":"false","continent":"America"}
720;Алегрети;{"name":"Алегрети","lat":-29.78306,"lon":-55.79194,"country":"BR","timezone":"America/Sao_Paulo","population":87236,"capital":"false","continent":"America"}
721;Алагоиньяс;{"name":"Алагоиньяс","lat":-12.13556,"lon":-38.41917,"country":"BR","timezone":"America/Bahia","population":122688,"capital":"false","continent":"America"}
722;Гуайба;{"name":"Гуайба","lat":-30.11389,"lon":-51.325,"country":"BR","timezone":"America/Sao_Paulo","population":101024 ,"capital":"false" ,"continent":"America"}
723;Палмас;{"name":"Палмас","lat":-10.16745,"lon":-48.32766,"country":"BR","timezone":"America/Araguaina","population":196272,"capital":"false","continent":"America"}
724;Риу-Бранку,РиуБранку,Риу Бранку;{"name":"Риу-Бранку","lat":-9.97472,"lon":-67.81,"country":"BR","timezone":"America/Rio_Branco","population":257642,"capital":"false","continent":"America"}
725;Порту-Велью,ПортуВелью,Порту Велью;{"name":"Порту-Велью","lat":-8.76194,"lon":-63.90389,"country":"BR","timezone":"America/Porto_Velho","population":306180,"capital":"false","continent":"America"}
726;Манаус;{"name":"Манаус","lat":-3.10194,"lon":-60.025,"country":"BR","timezone":"America/Manaus","population":1598210,"capital":"false","continent":"America"}
727;Манакапуру;{"name":"Манакапуру","lat":-3.29972,"lon":-60.62056,"country":"BR","timezone":"America/Manaus","population":52459,"capital":"false","continent":"America"}
728;Крузейру-ду-Сул,КрузейрудуСул,Крузейру ду Сул;{"name":"Крузейру-ду-Сул","lat":-7.62759,"lon":-72.67756,"country":"BR","timezone":"America/Rio_Branco","population":79819,"capital":"false","continent":"America"}
729;Коари;{"name":"Коари","lat":-4.085,"lon":-63.14139,"country":"BR","timezone":"America/Manaus","population":50490,"capital":"false","continent":"America"}
730;Боа-Виста,БоаВиста,Боа Виста;{"name":"Боа-Виста","lat":2.81972,"lon":-60.67333,"country":"BR","timezone":"America/Boa_Vista","population":235150,"capital":"false","continent":"America"}
731;Арикемис;{"name":"Арикемис","lat":-9.91333,"lon":-63.04083,"country":"BR","timezone":"America/Porto_Velho","population":58096,"capital":"false","continent":"America"}
732;Вилена;{"name":"Вилена","lat":-12.74056,"lon":-60.14583,"country":"BR","timezone":"America/Porto_Velho","population":63231,"capital":"false","continent":"America"}
733;Жи-Парана;{"name":"Жи-Парана","lat":-10.88528,"lon":-61.95167,"country":"BR","timezone":"America/Porto_Velho","population":107697 ,"capital":"false" ,"continent":"America"}
734;Какоал;{"name":"Какоал","lat":-11.43861,"lon":-61.44722,"country":"BR","timezone":"America/Porto_Velho","population":55560,"capital":"false","continent":"America"}
735;Апаресида-ди-Гояния,АпаресидадиГояния,Апаресида ди Гояния;{"name":"Апаресида-ди-Гояния","lat":-16.82333,"lon":-49.24389,"country":"BR","timezone":"America/Sao_Paulo","population":510770,"capital":"false","continent":"America"}
736;Жабоатан-дус-Гуарарапис,ЖабоатандусГуарарапис,Жабоатан дус Гуарарапис;{"name":"Жабоатан-дус-Гуарарапис","lat":-8.11278,"lon":-35.01472,"country":"BR","timezone":"America/Recife","population":630008,"capital":"false","continent":"America"}
737;Лауру-ди-Фрейтас;{"name":"Лауру-ди-Фрейтас","lat":-12.89444,"lon":-38.32722,"country":"BR","timezone":"America/Bahia","population":141280 ,"capital":"false" ,"continent":"America"}
738;Пиньяйс;{"name":"Пиньяйс","lat":-25.44472,"lon":-49.1925,"country":"BR","timezone":"America/Sao_Paulo","population":117000 ,"capital":"false" ,"continent":"America"}
739;Симоиш Филью;{"name":"Симоиш Филью","lat":-12.78444,"lon":-38.40389,"country":"BR","timezone":"America/Bahia","population":116662 ,"capital":"false" ,"continent":"America"}
740;Синоп;{"name":"Синоп","lat":-11.86417,"lon":-55.5025,"country":"BR","timezone":"America/Cuiaba","population":116013 ,"capital":"false" ,"continent":"America"}
741;Нассау;{"name":"Нассау","lat":25.05823,"lon":-77.34306,"country":"BS","timezone":"America/Nassau","population":227940,"capital":"true","continent":"America"}
742;Тхимпху;{"name":"Тхимпху","lat":27.46609,"lon":89.64191,"country":"BT","timezone":"Asia/Thimphu","population":98676,"capital":"true","continent":"Asia"}
743;Селеби-Пхикве,СелебиПхикве,Селеби Пхикве;{"name":"Селеби-Пхикве","lat":-21.97895,"lon":27.84296,"country":"BW","timezone":"Africa/Gaborone","population":53727,"capital":"false","continent":"Africa"}
744;Молепололе;{"name":"Молепололе","lat":-24.40659,"lon":25.49508,"country":"BW","timezone":"Africa/Gaborone","population":63248,"capital":"false","continent":"Africa"}
745;Габороне;{"name":"Габороне","lat":-24.65451,"lon":25.90859,"country":"BW","timezone":"Africa/Gaborone","population":208411,"capital":"true","continent":"Africa"}
746;Франсистаун;{"name":"Франсистаун","lat":-21.16995,"lon":27.50787,"country":"BW","timezone":"Africa/Gaborone","population":89979,"capital":"false","continent":"Africa"}
747;Жодино;{"name":"Жодино","lat":54.0985,"lon":28.3331,"country":"BY","timezone":"Europe/Minsk","population":61007,"capital":"false","continent":"Europe"}
748;Жлобин;{"name":"Жлобин","lat":52.8926,"lon":30.024,"country":"BY","timezone":"Europe/Minsk","population":73089,"capital":"false","continent":"Europe"}
749;Витебск;{"name":"Витебск","lat":55.1904,"lon":30.2049,"country":"BY","timezone":"Europe/Minsk","population":342700,"capital":"false","continent":"Europe"}
750;Светлогорск;{"name":"Светлогорск","lat":52.6329,"lon":29.7389,"country":"BY","timezone":"Europe/Minsk","population":71250,"capital":"false","continent":"Europe"}
751;Слуцк;{"name":"Слуцк","lat":53.0274,"lon":27.5597,"country":"BY","timezone":"Europe/Minsk","population":62228,"capital":"false","continent":"Europe"}
752;Слоним;{"name":"Слоним","lat":53.0869,"lon":25.3163,"country":"BY","timezone":"Europe/Minsk","population":51434,"capital":"false","continent":"Europe"}
753;Солигорск;{"name":"Солигорск","lat":52.7876,"lon":27.5415,"country":"BY","timezone":"Europe/Minsk","population":101614,"capital":"false","continent":"Europe"}
754;Речица;{"name":"Речица","lat":52.3617,"lon":30.3916,"country":"BY","timezone":"Europe/Minsk","population":65400,"capital":"false","continent":"Europe"}
755;Полоцк;{"name":"Полоцк","lat":55.4879,"lon":28.7856,"country":"BY","timezone":"Europe/Minsk","population":82258,"capital":"false","continent":"Europe"}
756;Пинск;{"name":"Пинск","lat":52.1229,"lon":26.0951,"country":"BY","timezone":"Europe/Minsk","population":130777,"capital":"false","continent":"Europe"}
757;Орша;{"name":"Орша","lat":54.5081,"lon":30.4172,"country":"BY","timezone":"Europe/Minsk","population":125347,"capital":"false","continent":"Europe"}
758;Медвежино;{"name":"Медвежино","lat":53.88333,"lon":27.45,"country":"BY","timezone":"Europe/Minsk","population":120000,"capital":"false","continent":"Europe"}
759;Новополоцк;{"name":"Новополоцк","lat":55.5318,"lon":28.5987,"country":"BY","timezone":"Europe/Minsk","population":100885,"capital":"false","continent":"Europe"}
760;Минск;{"name":"Минск","lat":53.9,"lon":27.56667,"country":"BY","timezone":"Europe/Minsk","population":1742124,"capital":"true","continent":"Europe"}
761;Мозырь;{"name":"Мозырь","lat":52.0495,"lon":29.2456,"country":"BY","timezone":"Europe/Minsk","population":112137,"capital":"false","continent":"Europe"}
762;Молодечно;{"name":"Молодечно","lat":54.3167,"lon":26.854,"country":"BY","timezone":"Europe/Minsk","population":101300,"capital":"false","continent":"Europe"}
763;Могилёв;{"name":"Могилёв","lat":53.9168,"lon":30.3449,"country":"BY","timezone":"Europe/Minsk","population":369200,"capital":"false","continent":"Europe"}
764;Лида;{"name":"Лида","lat":53.88333,"lon":25.29972,"country":"BY","timezone":"Europe/Minsk","population":98036,"capital":"false","continent":"Europe"}
765;Кобрин;{"name":"Кобрин","lat":52.2138,"lon":24.3564,"country":"BY","timezone":"Europe/Minsk","population":50691,"capital":"false","continent":"Europe"}
766;Гродно;{"name":"Гродно","lat":53.6884,"lon":23.8258,"country":"BY","timezone":"Europe/Minsk","population":317365,"capital":"false","continent":"Europe"}
767;Гомель;{"name":"Гомель","lat":52.4345,"lon":30.9754,"country":"BY","timezone":"Europe/Minsk","population":480951,"capital":"false","continent":"Europe"}
768;Брест;{"name":"Брест","lat":52.09755,"lon":23.68775,"country":"BY","timezone":"Europe/Minsk","population":300715,"capital":"false","continent":"Europe"}
769;Город Борисов;{"name":"Город Борисов","lat":54.2279,"lon":28.505,"country":"BY","timezone":"Europe/Minsk","population":100000,"capital":"false","continent":"Europe"}
770;Барановичи;{"name":"Барановичи","lat":53.1327,"lon":26.0139,"country":"BY","timezone":"Europe/Minsk","population":168772,"capital":"false","continent":"Europe"}
771;Бобруйск;{"name":"Бобруйск","lat":53.1384,"lon":29.2214,"country":"BY","timezone":"Europe/Minsk","population":220517,"capital":"false","continent":"Europe"}
772;Малиновка;{"name":"Малиновка","lat":53.8579,"lon":27.4374,"country":"BY","timezone":"Europe/Minsk","population":105000,"capital":"false","continent":"Europe"}
773;Белиз;{"name":"Белиз","lat":17.49952,"lon":-88.19756,"country":"BZ","timezone":"America/Belize","population":61461,"capital":"false","continent":"America"}
774;Абботсфорд;{"name":"Абботсфорд","lat":49.05798,"lon":-122.25257,"country":"CA","timezone":"America/Vancouver","population":151683,"capital":"false","continent":"America"}
775;Эйджакс;{"name":"Эйджакс","lat":43.85012,"lon":-79.03288,"country":"CA","timezone":"America/Toronto","population":90167,"capital":"false","continent":"America"}
776;Анмор;{"name":"Анмор","lat":49.31637,"lon":-122.85263,"country":"CA","timezone":"America/Vancouver","population":126456 ,"capital":"false" ,"continent":"America"}
777;Барри;{"name":"Барри","lat":44.40011,"lon":-79.66634,"country":"CA","timezone":"America/Toronto","population":182041,"capital":"false","continent":"America"}
778;Брамптон;{"name":"Брамптон","lat":43.68341,"lon":-79.76633,"country":"CA","timezone":"America/Toronto","population":433806,"capital":"false","continent":"America"}
779;Брантфорд;{"name":"Брантфорд","lat":43.1334,"lon":-80.26636,"country":"CA","timezone":"America/Toronto","population":87759,"capital":"false","continent":"America"}
780;Броссар;{"name":"Броссар","lat":45.45008,"lon":-73.46583,"country":"CA","timezone":"America/Toronto","population":69575 ,"capital":"false" ,"continent":"America"}
781;Берлингтон;{"name":"Берлингтон","lat":43.38621,"lon":-79.83713,"country":"CA","timezone":"America/Toronto","population":164415,"capital":"false","continent":"America"}
782;Бернаби;{"name":"Бернаби","lat":49.26636,"lon":-122.95263,"country":"CA","timezone":"America/Vancouver","population":202799,"capital":"false","continent":"America"}
783;Калгари;{"name":"Калгари","lat":51.05011,"lon":-114.08529,"country":"CA","timezone":"America/Edmonton","population":1019942,"capital":"false","continent":"America"}
784;Кеймбридж;{"name":"Кеймбридж","lat":43.3601,"lon":-80.31269,"country":"CA","timezone":"America/Toronto","population":120372,"capital":"false","continent":"America"}
785;Чилливак;{"name":"Чилливак","lat":49.16638,"lon":-121.95257,"country":"CA","timezone":"America/Vancouver","population":77000 ,"capital":"false" ,"continent":"America"}
786;Кокуитлам;{"name":"Кокуитлам","lat":49.28297,"lon":-122.75262,"country":"CA","timezone":"America/Vancouver","population":114565 ,"capital":"false" ,"continent":"America"}
787;Дартмут;{"name":"Дартмут","lat":44.67134,"lon":-63.57719,"country":"CA","timezone":"America/Halifax","population":101343 ,"capital":"false" ,"continent":"America"}
788;Дельта,Делта;{"name":"Дельта","lat":49.14399,"lon":-122.9068,"country":"CA","timezone":"America/Vancouver","population":101668,"capital":"false","continent":"America"}
789;Драммондвилл;{"name":"Драммондвилл","lat":45.88336,"lon":-72.48241,"country":"CA","timezone":"America/Toronto","population":59489,"capital":"false","continent":"America"}
790;Эдмонтон;{"name":"Эдмонтон","lat":53.55014,"lon":-113.46871,"country":"CA","timezone":"America/Edmonton","population":712391,"capital":"false","continent":"America"}
791;Этобико;{"name":"Этобико","lat":43.65421,"lon":-79.56711,"country":"CA","timezone":"America/Toronto","population":347948,"capital":"false","continent":"America"}
792;Форт Мак-Муррей;{"name":"Форт Мак-Муррей","lat":56.72676,"lon":-111.38103,"country":"CA","timezone":"America/Edmonton","population":76000 ,"capital":"false" ,"continent":"America"}
793;Фредериктон;{"name":"Фредериктон","lat":45.94541,"lon":-66.66558,"country":"CA","timezone":"America/Moncton","population":52337,"capital":"false","continent":"America"}
794;Гатино;{"name":"Гатино","lat":45.47723,"lon":-75.70164,"country":"CA","timezone":"America/Toronto","population":242124,"capital":"false","continent":"America"}
795;Гранби;{"name":"Гранби","lat":45.40008,"lon":-72.73243,"country":"CA","timezone":"America/Toronto","population":53979,"capital":"false","continent":"America"}
796;Большой Садбери;{"name":"Большой Садбери","lat":46.49,"lon":-80.99001,"country":"CA","timezone":"America/Toronto","population":157857,"capital":"false","continent":"America"}
797;Гуэлф;{"name":"Гуэлф","lat":43.54594,"lon":-80.25599,"country":"CA","timezone":"America/Toronto","population":115760,"capital":"false","continent":"America"}
798;Гамильтон;{"name":"Гамильтон","lat":43.25011,"lon":-79.84963,"country":"CA","timezone":"America/Toronto","population":519949,"capital":"false","continent":"America"}
799;Камлупс;{"name":"Камлупс","lat":50.66648,"lon":-120.3192,"country":"CA","timezone":"America/Vancouver","population":68714,"capital":"false","continent":"America"}
800;Келоуна;{"name":"Келоуна","lat":49.88307,"lon":-119.48568,"country":"CA","timezone":"America/Vancouver","population":125109,"capital":"false","continent":"America"}
801;Кингстон;{"name":"Кингстон","lat":17.99702,"lon":-76.79358,"country":"JM","timezone":"America/Jamaica","population":937700,"capital":"true","continent":"America"}
802;Китченер;{"name":"Китченер","lat":43.42537,"lon":-80.5112,"country":"CA","timezone":"America/Toronto","population":233700,"capital":"false","continent":"America"}
803;Лэнгли;{"name":"Лэнгли","lat":49.08297,"lon":-122.58589,"country":"CA","timezone":"America/Vancouver","population":93726 ,"capital":"false" ,"continent":"America"}
804;Лаваль;{"name":"Лаваль","lat":45.56995,"lon":-73.692,"country":"CA","timezone":"America/Toronto","population":376845,"capital":"false","continent":"America"}
805;Летбридж;{"name":"Летбридж","lat":49.69999,"lon":-112.81856,"country":"CA","timezone":"America/Edmonton","population":70617,"capital":"false","continent":"America"}
806;Лондон;{"name":"Лондон","lat":51.50853,"lon":-0.12574,"country":"GB","timezone":"Europe/London","population":7556900,"capital":"true","continent":"Europe"}
807;Лонгёй;{"name":"Лонгёй","lat":45.53121,"lon":-73.51806,"country":"CA","timezone":"America/Toronto","population":229330,"capital":"false","continent":"America"}
808;Мэпл-Ридж,МэплРидж,Мэпл Ридж;{"name":"Мэпл-Ридж","lat":49.21939,"lon":-122.60193,"country":"CA","timezone":"America/Vancouver","population":70000,"capital":"false","continent":"America"}
809;Маркем;{"name":"Маркем","lat":43.86682,"lon":-79.2663,"country":"CA","timezone":"America/Toronto","population":261573,"capital":"false","continent":"America"}
810;Медисин-Хат,МедисинХат,Медисин Хат;{"name":"Медисин-Хат","lat":50.03928,"lon":-110.67661,"country":"CA","timezone":"America/Edmonton","population":63138,"capital":"false","continent":"America"}
811;Милтон;{"name":"Милтон","lat":43.51681,"lon":-79.88294,"country":"CA","timezone":"America/Toronto","population":84362,"capital":"false","continent":"America"}
812;Миссиссога;{"name":"Миссиссога","lat":43.5789,"lon":-79.6583,"country":"CA","timezone":"America/Toronto","population":668549,"capital":"false","continent":"America"}
813;Монктон;{"name":"Монктон","lat":46.09454,"lon":-64.7965,"country":"CA","timezone":"America/Moncton","population":87467,"capital":"false","continent":"America"}
814;Монреаль;{"name":"Монреаль","lat":45.50884,"lon":-73.58781,"country":"CA","timezone":"America/Toronto","population":1600000,"capital":"false","continent":"America"}
815;Нанаймо;{"name":"Нанаймо","lat":49.16638,"lon":-123.94003,"country":"CA","timezone":"America/Vancouver","population":84905,"capital":"false","continent":"America"}
816;Ньюмаркет;{"name":"Ньюмаркет","lat":44.05011,"lon":-79.46631,"country":"CA","timezone":"America/Toronto","population":74295,"capital":"false","continent":"America"}
817;Нью-Уэстминстер,НьюУэстминстер,Нью Уэстминстер;{"name":"Нью-Уэстминстер","lat":49.20678,"lon":-122.91092,"country":"CA","timezone":"America/Vancouver","population":58549,"capital":"false","continent":"America"}
818;Ниагара-Фолс,НиагараФолс,Ниагара Фолс;{"name":"Ниагара-Фолс","lat":43.10012,"lon":-79.06627,"country":"CA","timezone":"America/Toronto","population":82000,"capital":"false","continent":"America"}
819;Норфолк;{"name":"Норфолк","lat":42.8334,"lon":-80.38297,"country":"CA","timezone":"America/Toronto","population":60847 ,"capital":"false" ,"continent":"America"}
820;Норт-Бей,НортБей,Норт Бей;{"name":"Норт-Бей","lat":46.3168,"lon":-79.46633,"country":"CA","timezone":"America/Toronto","population":50170,"capital":"false","continent":"America"}
821;Норт-Йорк,НортЙорк,Норт Йорк;{"name":"Норт-Йорк","lat":43.76681,"lon":-79.4163,"country":"CA","timezone":"America/Toronto","population":636000,"capital":"false","continent":"America"}
822;Оквилл;{"name":"Оквилл","lat":43.45011,"lon":-79.68292,"country":"CA","timezone":"America/Toronto","population":165697,"capital":"false","continent":"America"}
823;Ошава;{"name":"Ошава","lat":43.90012,"lon":-78.84957,"country":"CA","timezone":"America/Toronto","population":247989,"capital":"false","continent":"America"}
824;Оттава;{"name":"Оттава","lat":45.41117,"lon":-75.69812,"country":"CA","timezone":"America/Toronto","population":812129,"capital":"true","continent":"America"}
825;Питерборо;{"name":"Питерборо","lat":52.57364,"lon":-0.24777,"country":"GB","timezone":"Europe/London","population":140141,"capital":"false","continent":"Europe"}
826;Пикеринг;{"name":"Пикеринг","lat":43.90012,"lon":-79.13289,"country":"CA","timezone":"America/Toronto","population":87838,"capital":"false","continent":"America"}
827;Принс-Джордж,ПринсДжордж,Принс Джордж;{"name":"Принс-Джордж","lat":53.9166,"lon":-122.75301,"country":"CA","timezone":"America/Vancouver","population":65558,"capital":"false","continent":"America"}
